episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages
64,3.446834959216416,0.08921999999135732,0.0882334550194007,0.1,-0.0117665449805993,-0.11766543803944919,-0.11766543803944919,0.08931812644004822,0.0,0.0,False,-0.0030470911879092455,15.309844017028809,0.30348989367485046,0.0,0.9999997019767761,7.61354923248291,0.0,0.0,0.0,0.002969707129523158,0.0,0.0,100,0.05,0.128,0.0,1042
65,3.319477981429547,0.0926800001822412,0.09045672760082096,0.1,-0.009543272399179042,-0.09543271444851897,-0.09543271444851897,0.09076077491044998,0.0,0.0,False,-0.003077523084357381,15.189642906188965,0.3069544732570648,0.0,0.9999997615814209,7.696580410003662,0.0,0.0,0.0,0.001812931732274592,0.0,0.0,100,0.05,0.142,0.0,928
66,3.3644383826553823,0.09336000001803041,0.09190836380942569,0.1,-0.00809163619057432,-0.08091635381410782,-0.08091635381410782,0.09232354164123535,0.0,0.0,False,-0.0030866768211126328,16.09710693359375,0.31016865372657776,0.0,0.9999997019767761,7.573925971984863,0.0,0.0,0.0,0.0038755531422793865,0.0,0.0,100,0.05,0.124,0.0,1036
67,3.666343231961131,0.09492000001296401,0.09341418191119485,0.1,-0.006585818088805151,-0.06585817430223408,-0.06585817430223408,0.09361544251441956,0.0,0.0,False,-0.0031230184249579906,19.009653091430664,0.3127409517765045,1.9531249506599124e-08,0.9999998211860657,7.054398536682129,0.0,0.0,0.0,0.0014203691389411688,0.0,0.0,100,0.05,0.126,0.0,1072
68,3.3536242452822624,0.0942600000165403,0.09383709096386758,0.1,-0.006162909036132425,-0.061629084198415826,-0.061629084198415826,0.09475629031658173,0.0,0.0,False,-0.0031654881313443184,16.738155364990234,0.315492182970047,1.9531249506599124e-08,0.9999997615814209,7.322933673858643,0.0,0.0,0.0,0.0029537081718444824,0.0,0.0,100,0.05,0.126,0.0,1060
69,3.6375907088518145,0.09606000000983476,0.09494854548685117,0.1,-0.00505145451314884,-0.05051454008003439,-0.05051454008003439,0.09598924964666367,0.0,0.0,False,-0.0032109892927110195,16.940641403198242,0.31870731711387634,-1.9531249506599124e-08,0.9999997019767761,7.508242130279541,0.0,0.0,0.0,0.00525710778310895,0.0,0.0,100,0.05,0.13,0.0,870
70,3.3161844405643643,0.09711999998241663,0.0960342727346339,0.1,-0.003965727265366106,-0.03965726868793419,0.0,0.09752041846513748,0.0,0.0,False,-0.0031960492487996817,16.22901725769043,0.32183051109313965,-1.9531249506599124e-08,0.9999997019767761,7.496155738830566,0.0,0.0,0.0,0.0056089540012180805,0.0,0.0,100,0.05,0.124,0.0,918
71,3.8934280817508697,0.09851999987661839,0.09727713630562615,0.1,-0.002722863694373856,-0.02722863422087514,0.0,0.0987938791513443,0.0,0.0,False,-0.0032188177574425936,18.113554000854492,0.3237069845199585,-1.9531249506599124e-08,0.9999997615814209,7.473655700683594,0.0,0.0,0.0,0.008002746850252151,0.0,0.0,100,0.05,0.138,0.0,994
72,3.386830299437046,0.1002799999602139,0.09877856813292002,0.1,-0.0012214318670799862,-0.012214317449368116,0.0,0.09952135384082794,0.0,0.0,False,-0.0032612369395792484,15.858698844909668,0.32534536719322205,-1.9531249506599124e-08,0.9999997019767761,7.56218147277832,0.0,0.0,0.0,0.0032482827082276344,0.0,0.0,100,0.05,0.128,0.0,1038
73,3.9851751490905882,0.09991999976709486,0.09934928395000744,0.1,-0.0006507160499925613,-0.006507159849209628,0.0,0.10034456849098206,0.0,0.0,False,-0.003289705142378807,19.968767166137695,0.32783380150794983,0.0,0.9999998807907104,7.152968883514404,0.0,0.0,0.0,0.0031704260036349297,0.0,0.0,100,0.05,0.132,0.0,962
74,3.592911518447101,0.10353999992832541,0.10144464193916643,0.1,0.0014446419391664217,0.014446417947022422,0.0,0.10162072628736496,0.0,0.0,False,-0.003305191872641444,16.781810760498047,0.33084145188331604,9.765624753299562e-09,0.9999997615814209,7.526098251342773,0.0,0.0,0.0,0.0009317671647295356,0.0,0.0,100,0.05,0.132,0.0,968
75,3.5964315201863646,0.10458000005036593,0.10301232099476618,0.1,0.003012320994766171,0.030123206935341016,0.0,0.10292967408895493,0.0,0.0,False,-0.003340106923133135,17.562170028686523,0.3337470293045044,9.765624753299562e-09,0.9999997615814209,7.685586452484131,0.0,0.0,0.0,0.0008479065727442503,0.0,0.0,100,0.05,0.126,0.0,1194
76,3.476614141575992,0.10621999993547797,0.10461616046512207,0.1,0.00461616046512206,0.0461616000350606,0.0,0.10444812476634979,0.0,0.0,False,-0.003372685983777046,17.907760620117188,0.3371924161911011,-9.765624753299562e-09,0.9999997019767761,7.422211170196533,0.0,0.0,0.0,0.0007523649255745113,0.0,0.0,100,0.05,0.134,0.0,1136
77,3.6399038480445745,0.10585999997332692,0.10523808021922448,0.1,0.005238080219224478,0.05238079695416509,0.05238079695416509,0.10593337565660477,0.0,0.0005238079695416509,False,-0.0033886560704559088,17.881113052368164,0.34024256467819214,-1.9531249506599124e-08,0.9999997615814209,7.607610702514648,0.0,0.0,0.0,0.0035094888880848885,0.0,0.0,100,0.05,0.136,0.0,960
78,4.025299394279719,0.10627999994158745,0.10575904008040596,0.1,0.005759040080405953,0.057590395045020025,0.057590395045020025,0.10729719698429108,0.0005238079695416509,0.001099711919991851,False,-0.003432725789025426,21.264644622802734,0.3431603014469147,1.9531249506599124e-08,0.9999997615814209,7.227704048156738,5.328158181328035e-07,0.00016143523680511862,0.0004682964354287833,0.00041890033753588796,0.00014658953296020627,0.34993056944470363,100,0.05,0.14,0.0,976
79,4.26079978980124,0.10903999995067716,0.10739952001554157,0.1,0.007399520015541561,0.07399519275589633,0.07399519275589633,0.1088266596198082,0.001099711919991851,0.0018396638475508143,False,-0.003466422203928232,21.991636276245117,0.34673866629600525,9.765624753299562e-09,0.9999997615814209,7.190057277679443,-2.346061762636964e-07,0.00034276946098543704,0.0009815416997298598,0.000690908229444176,0.00032023648964241147,0.4634940518214906,100,0.05,0.136,0.0,1018
80,4.39052445243299,0.11123999989405274,0.10931975995479715,0.1,0.009319759954797141,0.09319759022821239,0.09319759022821239,0.11046592891216278,0.0018396638475508143,0.002771639749832938,False,-0.0035159371327608824,22.38299560546875,0.35067087411880493,9.765624753299562e-09,0.9999997615814209,7.199324131011963,-1.4240476957638748e-06,0.0005784434615634382,0.0016387407667934895,0.002634467324241996,0.0005569984787143767,0.2114265602474445,100,0.05,0.146,0.0,952
81,3.441755348086357,0.11632000003755093,0.11281987999617404,0.1,0.012819879996174038,0.12819878714186167,0.12819878714186167,0.1127333790063858,0.002771639749832938,0.004053627621251555,False,-0.0034904535859823227,18.95150375366211,0.3543822765350342,3.906249901319825e-08,0.9999997615814209,7.494796276092529,-9.940843483491335e-06,0.0008886014693416655,0.002463673707097769,0.01201391126960516,0.0008961528073996305,0.07459286500127721,100,0.05,0.15,0.0,954
82,3.121764851137996,0.11337999979406595,0.11309993989511999,0.1,0.013099939895119983,0.13099938585126125,0.13099938585126125,0.11398113518953323,0.004053627621251555,0.0053636214797641675,False,-0.003548747394233942,17.88134765625,0.3554138243198395,2.9296874259898686e-08,0.9999997615814209,7.672665119171143,2.436766862956574e-06,0.0012852192157879472,0.0035983107518404722,0.0066077387891709805,0.0013024762738496065,0.1971134671439314,100,0.05,0.152,0.01,964
83,3.7147367696985603,0.11499999974668026,0.11404996982090013,0.1,0.014049969820900121,0.1404996841590328,0.1404996841590328,0.11436491459608078,0.0053636214797641675,0.006768618321354496,False,-0.0035542475525289774,20.00562286376953,0.3560810089111328,0.0,0.9999997615814209,7.4272379875183105,-3.4063079965562792e-06,0.0017111035995185375,0.004759748466312885,0.0028038814198225737,0.0017471939790993929,0.6231318255576219,100,0.05,0.156,0.01,1118
84,3.2695894927680493,0.11545999992638827,0.11475498487364419,0.1,0.014754984873644184,0.14754983398145843,0.14754983398145843,0.1147141233086586,0.006768618321354496,0.00824411666116908,False,-0.0035628045443445444,18.17588233947754,0.3571925759315491,9.765624753299562e-09,0.9999997019767761,7.527864456176758,-5.048611910751788e-06,0.002163098193705082,0.0060041313990950584,0.0013952601002529263,0.002215026877820492,1.5875255102355916,100,0.05,0.15,0.0,950
85,3.104356566734612,0.11528000015765429,0.11501749251564924,0.1,0.015017492515649239,0.1501749101390014,0.1501749101390014,0.11542358249425888,0.00824411666116908,0.009745865762559095,False,-0.0035775674041360617,17.31962776184082,0.3585682809352875,0.0,0.9999997615814209,7.780548572540283,1.183721678899019e-06,0.0026328018866479397,0.007307353429496288,0.004645086824893951,0.002724389312788844,0.58650861661017,100,0.05,0.15,0.0,990
86,3.537676361016929,0.11467999989166856,0.1148487462036589,0.1,0.014848746203658891,0.1484874471878442,0.1484874471878442,0.11595937609672546,0.009745865762559095,0.011230740234437537,False,-0.0036141718737781048,18.715551376342773,0.36015743017196655,0.0,0.9999997615814209,7.69500207901001,1.2468649401853327e-05,0.003105343785136938,0.008632879704236984,0.0033438391983509064,0.0032326425425708294,0.9667429213509625,100,0.05,0.146,0.0,962
87,6.504927475161851,0.11840000001341104,0.11662437310853496,0.1,0.016624373108534957,0.16624371446097813,0.16624371446097813,0.11640069633722305,0.011230740234437537,0.012893177379047318,False,-0.00359250302426517,52.00432586669922,0.3619944453239441,-4.882812376649781e-08,0.9999998211860657,6.90301513671875,-2.2453668861999176e-05,0.0036284031812101603,0.00993822980672121,0.002314058830961585,0.0038498088251799345,1.6636535498298857,100,0.05,0.16,0.02,1060
88,3.9189668700695037,0.11782000027224422,0.11722218669038958,0.1,0.01722218669038958,0.17222184968171084,0.17222184968171084,0.11848090589046478,0.012893177379047318,0.014615395875864426,False,-0.003666100325062871,20.412830352783203,0.3667125701904297,1.9531249506599124e-08,0.9999998211860657,7.1297993659973145,8.52129960549064e-06,0.004156635142862797,0.011390479281544685,0.0020496624056249857,0.004524250980466604,2.2073044297471873,100,0.05,0.158,0.01,1068
89,3.478272522903979,0.11977999974414706,0.11850109321726832,0.1,0.01850109321726831,0.18501091367159173,0.18501091367159173,0.12040979415178299,0.014615395875864426,0.016465505012580345,False,-0.003707039402797818,19.769155502319336,0.37092074751853943,-1.9531249506599124e-08,0.9999998211860657,7.359735012054443,9.204861271427944e-06,0.004745681770145893,0.012888885103166103,0.0024328159634023905,0.005349611863493919,2.1989291235663666,100,0.05,0.156,0.02,976
90,3.789301216080785,0.12318000007420778,0.12084054664573804,0.1,0.020840546645738034,0.20840544561683577,0.20840544561683577,0.12254001200199127,0.016465505012580345,0.018549559468748703,False,-0.003717790124937892,20.6625919342041,0.3750573396682739,2.9296874259898686e-08,0.9999997615814209,7.466436862945557,-1.0537857633607928e-05,0.005411237012594938,0.014486754313111305,0.0009544892236590385,0.0063366517424583435,6.6387185923179866,100,0.05,0.17,0.05,1024
91,4.277510302364826,0.12377999975904823,0.12231027320239313,0.1,0.02231027320239312,0.22310270971366025,0.22310270971366025,0.12457312643527985,0.018549559468748703,0.020780586565885308,False,-0.003763763699680567,23.678253173828125,0.3774164021015167,1.9531249506599124e-08,0.9999997615814209,7.3045973777771,1.471205450798152e-05,0.006108889821916819,0.016292670741677284,0.005826165899634361,0.007350562140345573,1.2616443902435008,100,0.05,0.16,0.04,1010
92,5.187548487126827,0.12606000033766032,0.12418513677002672,0.1,0.02418513677002672,0.24185134351513285,0.24185134351513285,0.12509885430335999,0.020780586565885308,0.023199100001036636,False,-0.003763388842344284,29.214595794677734,0.3757866322994232,3.906249901319825e-08,0.9999997615814209,7.614355564117432,-1.9973253074567765e-05,0.006897361483424902,0.018237516283988953,0.008137637749314308,0.008433753624558449,1.0363871581034079,100,0.05,0.166,0.05,918
93,6.360743220053613,0.12287999994307756,0.12353256835655214,0.1,0.02353256835655214,0.23532566003295538,0.23532566003295538,0.12383338809013367,0.023199100001036636,0.02555235660136619,False,-0.0037779328413307667,42.18155288696289,0.3721790313720703,1.9531249506599124e-08,0.9999998211860657,7.420729637145996,2.2117768821772188e-05,0.007616039831191301,0.02037942223250866,0.002241733018308878,0.009068888612091541,4.045463078516874,100,0.05,0.16,0.03,896
94,4.153434948075563,0.1217599998563528,0.12264628410645248,0.1,0.022646284106452474,0.2264628184182429,0.2264628184182429,0.1227630153298378,0.02555235660136619,0.027816984785548622,False,-0.003742903470993042,24.781824111938477,0.37112337350845337,1.9531249506599124e-08,0.9999997615814209,7.4110212326049805,2.562947520345915e-05,0.00835583545267582,0.022484952583909035,0.0065612695179879665,0.009748721495270729,1.4857957915897781,100,0.05,0.16,0.03,984
95,4.100791708789766,0.12315999970585108,0.12290314190615179,0.1,0.02290314190615178,0.2290313961583782,0.2290313961583782,0.12208666652441025,0.027816984785548622,0.030107298747132406,False,-0.003683484625071287,26.513675689697266,0.3704510033130646,0.0,0.9999998211860657,7.291232109069824,-2.985686296597123e-05,0.009141307324171066,0.024489521980285645,0.0009197379695251584,0.01063656434416771,11.564651074640683,100,0.05,0.158,0.03,894
96,4.603585249371827,0.12030000000447034,0.12160157095531107,0.1,0.021601570955311067,0.21601568795154188,0.21601568795154188,0.12154211103916168,0.030107298747132406,0.032267455626647824,False,-0.0037361793220043182,28.157609939575195,0.36954858899116516,-9.765624753299562e-09,0.9999998211860657,7.3547515869140625,3.739652311196551e-05,0.009794163517653942,0.0265198927372694,0.005579412914812565,0.011190433986485004,2.0056615455293794,100,0.05,0.158,0.02,988
97,3.968407075345516,0.12105999974906445,0.12133078535218776,0.1,0.021330785352187756,0.21330783219109434,0.21330783219109434,0.1212012991309166,0.032267455626647824,0.03440053394855877,False,-0.0036985448095947504,27.5416316986084,0.36906543374061584,2.9296874259898686e-08,0.9999998211860657,7.32924747467041,4.559254193736706e-06,0.010525335557758808,0.028436873108148575,0.003389969002455473,0.01197020336985588,3.5310553136716982,100,0.05,0.15,0.0,1050
98,3.858335147589445,0.12153999998420477,0.12143539266819627,0.1,0.02143539266819626,0.21435390524657208,0.21435390524657208,0.12125746160745621,0.03440053394855877,0.03654407300102449,False,-0.0036844504065811634,25.132129669189453,0.3691960275173187,0.0,0.9999998807907104,7.8316192626953125,-9.719304216559976e-06,0.011240501888096333,0.030326027423143387,0.005831573158502579,0.012794817797839642,2.1940556192162863,100,0.05,0.168,0.02,984
99,5.197068889550865,0.122239999987185,0.12183769632769063,0.1,0.02183769632769063,0.21837694143921213,0.21837694143921213,0.12078189104795456,0.03654407300102449,0.03872784241541661,False,-0.0036359867081046104,37.35267639160156,0.3690205514431,0.0,0.9999998211860657,6.835246562957764,-5.3285293688531965e-05,0.01197029184550047,0.03221427649259567,0.010945428162813187,0.013601439073681831,1.2426582537273227,100,0.05,0.16,0.02,1044
100,4.376249086171389,0.12131999969854951,0.12157884801312008,0.1,0.021578848013120072,0.21578845855235487,0.21578845855235487,0.12157121300697327,0.03872784241541661,0.04088572700094016,False,-0.0037311483174562454,27.28201675415039,0.36896347999572754,3.906249901319825e-08,0.9999997615814209,7.7301554679870605,9.729125849844422e-06,0.012644157744944096,0.03412953019142151,0.007477188482880592,0.014488164335489273,1.9376460807695057,100,0.05,0.17,0.02,1054
101,3.1207018186375497,0.12030000004172325,0.12093942402742167,0.1,0.02093942402742166,0.20939421933479466,0.20939421933479466,0.12071928381919861,0.04088572700094016,0.04297966919428811,False,-0.003735428676009178,25.587627410888672,0.3651229441165924,3.906249901319825e-08,0.9999997615814209,7.631496429443359,1.714254540274851e-05,0.013300925493240356,0.03606507182121277,0.00043350676423870027,0.01502178143709898,34.65098163730476,100,0.05,0.156,0.01,1074
102,4.530867890592664,0.11869999982416629,0.11981971192579398,0.1,0.019819711925793973,0.19819709943822977,0.19819709943822977,0.11828511953353882,0.04297966919428811,0.04496164018867041,False,-0.00365843391045928,28.129186630249023,0.35988733172416687,0.0,0.9999998211860657,7.5181965827941895,-1.7831554941949435e-05,0.013901223428547382,0.03798793628811836,0.0004618559905793518,0.015032995492219925,32.54839238836996,100,0.05,0.15,0.0,964
103,3.5549939436465503,0.11527999985963105,0.11754985589271252,0.1,0.017549855892712518,0.17549854137727106,0.17549854137727106,0.11611370742321014,0.04496164018867041,0.04671662560244312,False,-0.003706403775140643,24.91899871826172,0.35493922233581543,3.906249901319825e-08,0.9999997615814209,7.478713512420654,3.748504968825728e-05,0.014359083026647568,0.03983430564403534,0.0043747276067733765,0.014844167977571487,3.393156187147856,100,0.05,0.152,0.01,938
104,3.782965644687414,0.11443999994173645,0.11599492791722449,0.1,0.015994927917224483,0.1599492631773185,0.1599492631773185,0.11331184208393097,0.04671662560244312,0.048316118234216304,False,-0.0035043435636907816,24.692502975463867,0.3496023416519165,-9.765624753299562e-09,0.9999997019767761,7.374815464019775,-5.270350447972305e-05,0.014871940016746521,0.04150277003645897,0.004389969166368246,0.014650591649115086,3.3372804502931768,100,0.05,0.144,0.0,924
105,4.371701620310545,0.11171999982371926,0.11385746387047188,0.1,0.013857463870471876,0.13857462484725627,0.13857462484725627,0.11081172525882721,0.048316118234216304,0.049701864482688866,False,-0.0034945246297866106,26.224882125854492,0.34484991431236267,9.765624753299562e-09,0.9999997615814209,7.986101150512695,-4.3884210754185915e-05,0.015220393426716328,0.04302776977419853,0.002299559535458684,0.014198444783687592,6.174392452479371,100,0.05,0.156,0.01,964
106,3.2117297011762855,0.10819999971985816,0.11102873179516502,0.1,0.011028731795165017,0.11028730692291948,0.11028730692291948,0.10880657285451889,0.049701864482688866,0.05080473755191806,False,-0.0034683914855122566,23.183731079101562,0.341330349445343,3.906249901319825e-08,0.9999997615814209,7.765105247497559,3.0147803045110777e-05,0.015438910573720932,0.04436085745692253,0.008318820968270302,0.013699631206691265,1.6468216819099246,100,0.05,0.15,0.0,980
107,3.2721240381747485,0.10673999996483326,0.10888436587999914,0.1,0.008884365879999134,0.08884364991562635,0.08884364991562635,0.10720057785511017,0.05080473755191806,0.05169317405107433,False,-0.0034472052939236164,21.09992218017578,0.3386199474334717,-9.765624753299562e-09,0.9999997615814209,7.898005485534668,2.3399739802698605e-05,0.015687469393014908,0.045427195727825165,0.002929680049419403,0.013404857367277145,4.5755206664041745,100,0.05,0.142,0.0,1052
108,3.6416555496156215,0.1034999998435378,0.10619218286176847,0.1,0.0061921828617684666,0.06192182242550242,0.06192182242550242,0.10595878958702087,0.05169317405107433,0.05231239227532935,False,-0.003601324511691928,21.98126220703125,0.3352232873439789,0.0,0.9999998211860657,7.6131367683410645,0.000127102539408952,0.015746191143989563,0.04627624899148941,0.011127096600830555,0.012963395565748215,1.165028432888438,100,0.05,0.152,0.01,1038
109,3.3282048450782895,0.101440000038594,0.10381609145018124,0.1,0.003816091450181233,0.038160910685721264,0.0,0.1041334941983223,0.05231239227532935,0.05231239227532935,False,-0.0035419086925685406,21.14051055908203,0.33083054423332214,0.0,0.9999997615814209,7.493928909301758,0.00014090296463109553,0.01579352654516697,0.046929098665714264,0.002629126189276576,0.012562461197376251,4.778170582647868,100,0.05,0.134,0.0,998
110,3.2461179788559673,0.1024200002104044,0.10311804583029283,0.1,0.0031180458302928205,0.031180455184882685,0.0,0.1021299883723259,0.05231239227532935,0.05231239227532935,False,-0.003349361475557089,19.338972091674805,0.32659628987312317,4.882812376649781e-08,0.9999997019767761,7.568953514099121,-1.5170732694969047e-05,0.015861090272665024,0.04702569916844368,0.0037114194128662348,0.012382905930280685,3.3364250138648623,100,0.05,0.152,0.01,982
111,4.01455030067265,0.10011999978125095,0.1016190228057719,0.1,0.0016190228057718914,0.01619022643869627,0.0,0.10018985718488693,0.05231239227532935,0.05231239227532935,False,-0.0032963252160698175,21.38467025756836,0.32262080907821655,-2.9296874259898686e-08,0.9999997019767761,7.668676853179932,3.654425199783873e-06,0.0157021451741457,0.04712492227554321,0.00042296163155697286,0.011946777813136578,28.244867792102475,100,0.05,0.136,0.0,1054
112,3.466870102316141,0.0971799999549985,0.09939951138038519,0.1,-0.000600488619614814,-0.00600488559565958,0.0,0.09851362556219101,0.05231239227532935,0.05231239227532935,False,-0.0033558374270796776,19.624082565307617,0.31895485520362854,0.0,0.9999998807907104,7.429136276245117,6.976525037316605e-05,0.015495119616389275,0.04721267521381378,0.005236276425421238,0.011531016789376736,2.202136371569688,100,0.05,0.14,0.0,930
113,3.5695416201651096,0.09389999992027878,0.09664975565033199,0.1,-0.003350244349668019,-0.03350244014643618,0.0,0.09679629653692245,0.05231239227532935,0.05231239227532935,False,-0.0033671294804662466,19.122745513916016,0.31516608595848083,9.765624753299562e-09,0.9999997615814209,7.605325222015381,0.00015151244588196278,0.015259014442563057,0.047320377081632614,0.0003314597997814417,0.011188731528818607,33.75490477924693,100,0.05,0.13,0.0,1094
114,4.10737393026799,0.0951800000295043,0.09591487783991814,0.1,-0.004085122160081861,-0.040851217515696855,0.0,0.09511665254831314,0.05231239227532935,0.05231239227532935,False,-0.003156139748170972,23.058046340942383,0.31178975105285645,-3.906249901319825e-08,0.9999998211860657,7.070420742034912,-3.3137534956040327e-06,0.01535178255289793,0.04739917069673538,0.002934997668489814,0.011483866721391678,3.912721198204097,100,0.05,0.118,0.0,1034
115,3.7888725192807615,0.09169999976456165,0.0938074388022399,0.1,-0.006192561197760099,-0.061925605785040416,-0.061925605785040416,0.09375347942113876,0.05231239227532935,0.051693136217478945,False,-0.0032534345518797636,19.902854919433594,0.30880245566368103,-3.906249901319825e-08,0.9999997019767761,7.556574821472168,0.00010742197628132999,0.015097442083060741,0.04746602848172188,0.0012349147582426667,0.011254689656198025,9.113664278796849,100,0.05,0.126,0.0,1036
116,3.54361413924396,0.09321999998763203,0.09351371939493597,0.1,-0.006486280605064038,-0.06486279956436042,-0.06486279956436042,0.09237232059240341,0.051693136217478945,0.051044508221835344,False,-0.0030653392896056175,19.447280883789062,0.30553004145622253,-1.9531249506599124e-08,0.9999997615814209,7.284911632537842,-4.381894177640788e-05,0.015029340982437134,0.04698207601904869,0.0010768580250442028,0.01151310559362173,10.691287442719963,100,0.05,0.132,0.0,912
117,3.199608484890312,0.09046000003442169,0.09198685971467882,0.1,-0.008013140285321185,-0.08013139484007237,-0.08013139484007237,0.09095950424671173,0.051044508221835344,0.05024319427343462,False,-0.003079272573813796,17.967947006225586,0.3025737404823303,0.0,0.9999997615814209,7.473694801330566,2.5496310627204366e-05,0.01464146189391613,0.04647057130932808,0.004680396057665348,0.0113282585516572,2.4203580655367096,100,0.05,0.13,0.0,952
118,3.4784157577380537,0.09039999983459711,0.09119342977463796,0.1,-0.008806570225362048,-0.08806569344705113,-0.08806569344705113,0.0896991491317749,0.05024319427343462,0.04936253733896411,False,-0.003002731828019023,19.44533920288086,0.2998122572898865,0.0,0.9999997019767761,7.298665523529053,-3.521323742461391e-05,0.014407405629754066,0.04583501070737839,0.0014451977331191301,0.011420159600675106,7.902088633325718,100,0.05,0.132,0.0,1044
119,3.7311856570541857,0.08765999989211559,0.08942671483337677,0.1,-0.01057328516662323,-0.1057328410929482,-0.1057328410929482,0.08845081180334091,0.04936253733896411,0.04830520892803463,False,-0.0030432483181357384,19.098323822021484,0.2967310845851898,-9.765624753299562e-09,0.9999997615814209,7.800041198730469,3.903622200596146e-05,0.013959672302007675,0.04506462812423706,0.002465830883011222,0.011200256645679474,4.542165199241083,100,0.05,0.116,0.0,938
120,4.32329110955447,0.08794000009447336,0.08868335746392507,0.1,-0.011316642536074936,-0.11316641404410796,-0.11316641404410796,0.0871802270412445,0.04830520892803463,0.04717354478759355,False,-0.0029891259036958218,23.112545013427734,0.29291847348213196,4.882812376649781e-08,0.9999998211860657,7.123078346252441,-3.670073419925757e-05,0.013680461794137955,0.04419175162911415,0.006035630591213703,0.011264476925134659,1.8663266566158294,100,0.05,0.124,0.0,1032
121,3.4835383807048204,0.08632000005245209,0.08750167875818858,0.1,-0.012498321241811425,-0.12498319991979426,-0.12498319991979426,0.08542419970035553,0.04717354478759355,0.04592371278839561,False,-0.0029287731740623713,19.055368423461914,0.28777381777763367,9.765624753299562e-09,0.9999997019767761,7.398369312286377,-4.2258176108589396e-05,0.013248076662421227,0.04320846498012543,0.001625457196496427,0.011216623708605766,6.900553719436701,100,0.05,0.118,0.0,1114
122,3.317678583018482,0.08509999998286366,0.08630083937052613,0.1,-0.013699160629473878,-0.13699159259557953,-0.13699159259557953,0.08300148695707321,0.04592371278839561,0.044553796862439814,False,-0.0028460496105253696,17.893508911132812,0.28120359778404236,-4.882812376649781e-08,0.9999997615814209,7.6097187995910645,-9.637128823669627e-05,0.012813960202038288,0.04217664897441864,0.004449349828064442,0.011383967474102974,2.5585630099634407,100,0.05,0.118,0.0,924
123,3.083053935982287,0.08134000006318093,0.08382041971685353,0.1,-0.016179580283146477,-0.1617957866518861,-0.1617957866518861,0.08038658648729324,0.044553796862439814,0.042935838995920954,False,-0.002808346413075924,17.426101684570312,0.27440592646598816,0.0,0.9999998211860657,7.574648857116699,-4.247812103130855e-05,0.012179163284599781,0.041050370782613754,0.0011926982551813126,0.01114624086767435,9.345320466470593,100,0.05,0.108,0.0,982
124,4.158536166325211,0.0786399998664856,0.08123020979166956,0.1,-0.018769790208330445,-0.1876978833135161,-0.1876978833135161,0.0775541216135025,0.042935838995920954,0.041058860162785794,False,-0.002746283309534192,21.12049102783203,0.2672611474990845,9.765624753299562e-09,0.9999997615814209,7.84226655960083,-4.662333958549425e-05,0.011557428166270256,0.03971562162041664,0.0028470433317124844,0.010967565700411797,3.8522515817485146,100,0.05,0.122,0.0,1104
125,4.103851723819971,0.07311999988928437,0.07717510484047696,0.1,-0.022824895159523045,-0.2282489287703376,-0.2282489287703376,0.07452656328678131,0.041058860162785794,0.03877637087508242,False,-0.002806819509714842,20.926654815673828,0.25888702273368835,-2.9296874259898686e-08,0.9999997019767761,7.418059825897217,5.7751774875214323e-05,0.01068891305476427,0.038086120039224625,0.006167142651975155,0.010369246825575829,1.6813669793393016,100,0.05,0.1,0.0,938
126,3.38923191755265,0.07149999991431832,0.07433755237739764,0.1,-0.025662447622602363,-0.2566244505635786,-0.2566244505635786,0.07109490036964417,0.03877637087508242,0.036210126369446635,False,-0.002579270163550973,18.50973129272461,0.250152587890625,1.9531249506599124e-08,0.9999997019767761,7.362469673156738,-1.5708195860497653e-05,0.009990785270929337,0.03610649332404137,0.0003225387481506914,0.010184580460190773,31.575321617533124,100,0.05,0.102,0.0,992
127,3.495410506874323,0.06923999996483327,0.07178877617111545,0.1,-0.028211223828884552,-0.2821122100776245,-0.2821122100776245,0.06796003133058548,0.036210126369446635,0.03338900426867039,False,-0.002525945194065571,18.541563034057617,0.24183085560798645,-1.9531249506599124e-08,0.9999997019767761,7.480202674865723,-4.6347809984581545e-05,0.009192206896841526,0.03385065123438835,0.006809386424720287,0.00971525814384222,1.4267429207929099,100,0.05,0.092,0.0,1030
128,4.437175966829061,0.062219999849796294,0.06700438801045587,0.1,-0.032995611989544135,-0.32995608689983263,-0.32995608689983263,0.06475205719470978,0.03338900426867039,0.030089443399672067,False,-0.002466323785483837,22.371339797973633,0.23442339897155762,-9.765624753299562e-09,0.9999997615814209,7.880429744720459,8.454280759906396e-05,0.008065165020525455,0.03129810467362404,0.003622486023232341,0.008512387052178383,2.349867880485017,100,0.05,0.084,0.0,1058
